%time,field.data
3266804000000,0.726961977517
3267433000000,0.726814791919
3267450000000,0.726376387871
3267472000000,0.725651592264
3267493000000,0.724645292646
3267509000000,0.723362366341
3267526000000,0.721807629147
3267544000000,0.719985803602
3267565000000,0.717901506738
3267583000000,0.715559257038
3267604000000,0.712963500207
3267639000000,0.710121980278
3267674000000,0.703789354294
3267702000000,0.69675351537
3267731000000,0.689209457033
3267767000000,0.685307708171
3267803000000,0.675517589556
3267848000000,0.663949400624
3267883000000,0.654541240376
3267920000000,0.650795084437
3267958000000,0.655096290996
3267994000000,0.660709023706
3268035000000,0.679341230264
3268077000000,0.707182254783
3268115000000,0.72548682444
3268118000000,0.747832509872
3268153000000,0.773410326621
3268192000000,0.830999681592
3268229000000,0.891338071732
3268261000000,0.946800610289
3268294000000,0.970523906612
3268296000000,0.990356469249
3268324000000,1.00530253422
3268357000000,1.01648452654
3268390000000,1.0001581345
3268426000000,0.98767893978
3268427000000,0.973572462071
3268467000000,0.958279766864
3268502000000,0.926071965333
3268543000000,0.894685702717
3268582000000,0.880358052248
3268583000000,0.867496564857
3268625000000,0.856532667839
3268663000000,0.842032849333
3268689000000,0.837522773688
3268741000000,0.840563956196
3268776000000,0.844037712837
3268810000000,0.852795611382
3268846000000,0.860519019276
3268881000000,0.862966330995
3268915000000,0.859728771087
3268915000000,0.851103489547
3268952000000,0.837691480579
3268986000000,0.80011636354
3269025000000,0.754629853278
3269064000000,0.707816551845
3269102000000,0.685874083522
3269102000000,0.665998710171
3269147000000,0.648839406335
3269193000000,0.624639814254
3269235000000,0.616178996615
3269276000000,0.62514518769
3269322000000,0.655444549495
3269356000000,0.678206250218
3269357000000,0.70481898485
3269398000000,0.734456403538
3269437000000,0.799717385785
3269473000000,0.867826763333
3269509000000,0.931885611237
3269548000000,0.960147027942
3269549000000,0.984763466553
3269589000000,1.00477894811
3269607000000,1.02686513878
3269653000000,1.02688537142
3269653000000,1.01837056181
3269696000000,0.989209650389
3269727000000,0.972418755761
3269728000000,0.954644687283
3269763000000,0.936397194089
3269801000000,0.900393432364
3269841000000,0.868060299915
3269885000000,0.854383731476
3269885000000,0.842981696579
3269925000000,0.834350130937
3269965000000,0.82635398437
3270003000000,0.8287894439
3270045000000,0.833014465688
3270046000000,0.838705894659
3270086000000,0.845402477712
3270125000000,0.859657879382
3270163000000,0.870867137891
3270199000000,0.874122965285
3270200000000,0.872834736376
3270229000000,0.864561593564
3270266000000,0.831269339572
3270300000000,0.784532398796
3270332000000,0.733702424565
3270369000000,0.70893761584
3270374000000,0.685753307095
3270413000000,0.664931863753
3270453000000,0.632764053366
3270499000000,0.61595920462
3270539000000,0.616368259661
3270578000000,0.635910079212
3270613000000,0.654279344761
3270616000000,0.677451630256
3270654000000,0.704532736714
3270694000000,0.767246634514
3270724000000,0.836435759741
3270763000000,0.905781261043
3270797000000,0.938137444321
3270801000000,0.967655465145
3270838000000,0.993300582676
3270876000000,1.0281655991
3270908000000,1.03259977609
3270949000000,1.0027737232
3270983000000,0.983576077223
3271015000000,0.942044213561
3271045000000,0.899651658819
3271088000000,0.860165061293
3271126000000,0.842597884632
3271128000000,0.827055859991
3271166000000,0.813988430904
3271208000000,0.797089058797
3271242000000,0.792460332855
3271281000000,0.797308550447
3271317000000,0.802301757446
3271357000000,0.815127182074
3271391000000,0.828019809998
3271428000000,0.836336880084
3271459000000,0.836581364227
3271462000000,0.832285973195
3271492000000,0.823868637237
3271529000000,0.797509965185
3271562000000,0.763699986448
3271597000000,0.727736494281
3271635000000,0.710459496525
3271641000000,0.694456561165
3271681000000,0.680148994356
3271720000000,0.657666044205
3271760000000,0.645707898606
3271803000000,0.646604110975
3271804000000,0.651894639328
3271844000000,0.660946879115
3271877000000,0.686756241353
3271912000000,0.716788829894
3271952000000,0.74407325895
3271992000000,0.754563513038
3271994000000,0.761832005538
3272034000000,0.765040683829
3272076000000,0.756197209477
3272112000000,0.736272147555
3272149000000,0.717607626105
3272185000000,0.700843769869
3272222000000,0.693371835361
3272225000000,0.686611068064
3272260000000,0.680621421116
3272294000000,0.67088575141
3272325000000,0.663939146753
3272367000000,0.65954275197
3272402000000,0.658226638449
3272402000000,0.657458903403
3272429000000,0.657209656023
