%time,field.data
3266804000000,1.57792763576
3267433000000,1.57767146213
3267451000000,1.57690044737
3267472000000,1.57561130052
3267493000000,1.57380130853
3267509000000,1.57146831055
3267527000000,1.56861067375
3267544000000,1.56522727075
3267565000000,1.56131745847
3267583000000,1.55688105848
3267605000000,1.55191833897
3267641000000,1.5464443591
3267674000000,1.53426690914
3267702000000,1.52102275095
3267735000000,1.50738734249
3267767000000,1.50063008548
3267803000000,1.47774814711
3267848000000,1.44106795152
3267884000000,1.40016394558
3267920000000,1.36453950462
3267958000000,1.34297939572
3267994000000,1.34008630141
3268036000000,1.3550952144
3268077000000,1.400257688
3268115000000,1.43388124563
3268118000000,1.47385990149
3268153000000,1.51905567482
3268192000000,1.62023340318
3268228000000,1.72645000569
3268262000000,1.82529359761
3268294000000,1.86897649711
3268296000000,1.90726421649
3268324000000,1.92
3268357000000,1.92
3268390000000,1.92
3268426000000,1.92
3268427000000,1.92
3268467000000,1.92
3268503000000,1.91025379181
3268543000000,1.87893783172
3268582000000,1.86608690777
3268583000000,1.85627337951
3268625000000,1.85035686279
3268662000000,1.85344120953
3268692000000,1.87549457222
3268741000000,1.91009824041
3268776000000,1.92
3268810000000,1.92
3268846000000,1.92
3268880000000,1.92
3268915000000,1.92
3268915000000,1.92
3268952000000,1.92
3268988000000,1.91500390388
3269025000000,1.81716521633
3269064000000,1.7059538942
3269102000000,1.64908298254
3269102000000,1.5936695396
3269147000000,1.54121396604
3269194000000,1.45048587956
3269233000000,1.38678494146
3269276000000,1.35969037724
3269322000000,1.37541525102
3269356000000,1.39731825698
3269356000000,1.42703005051
3269398000000,1.46340622503
3269437000000,1.5514062063
3269473000000,1.65100929737
3269509000000,1.74989611687
3269549000000,1.79527896624
3269550000000,1.83627446289
3269589000000,1.8715067514
3269607000000,1.91886280583
3269653000000,1.92
3269653000000,1.92
3269696000000,1.9021464036
3269727000000,1.88370519182
3269728000000,1.86223505956
3269763000000,1.83903141962
3269802000000,1.79221295158
3269842000000,1.7520722564
3269884000000,1.73699957529
3269885000000,1.7265268192
3269925000000,1.72160812941
3269966000000,1.72990172844
3270003000000,1.75769145129
3270045000000,1.77693243849
3270046000000,1.79868830628
3270086000000,1.82213997788
3270125000000,1.87062056868
3270163000000,1.91487907638
3270200000000,1.92
3270200000000,1.92
3270230000000,1.92
3270265000000,1.91225108537
3270300000000,1.84580917073
3270332000000,1.75627243972
3270369000000,1.70614138723
3270374000000,1.65475893217
3270413000000,1.6039418587
3270454000000,1.51027099604
3270499000000,1.43632055997
3270539000000,1.39208753039
3270579000000,1.38706628358
3270613000000,1.39969378319
3270616000000,1.42090244876
3270654000000,1.44953514665
3270694000000,1.52442912465
3270724000000,1.614585015
3270763000000,1.70862707418
3270797000000,1.75297208749
3270801000000,1.79360009914
3270838000000,1.82915600693
3270876000000,1.87920805536
3270909000000,1.89162447794
3270949000000,1.8619648831
3270983000000,1.83949002903
3271015000000,1.78553500743
3271045000000,1.72744625743
3271088000000,1.67412458124
3271126000000,1.65171058882
3271128000000,1.63334600347
3271166000000,1.61992164513
3271208000000,1.6112104393
3271243000000,1.62568177989
3271281000000,1.65685255985
3271317000000,1.67663779951
3271357000000,1.7203335038
3271390000000,1.76336283493
3271428000000,1.79865483837
3271459000000,1.80929112396
3271460000000,1.81128720956
3271492000000,1.80511509626
3271529000000,1.77100778272
3271563000000,1.71337450306
3271598000000,1.63912315187
3271636000000,1.59856895185
3271641000000,1.55764287553
3271681000000,1.51764083265
3271720000000,1.44502282263
3271760000000,1.38879932506
3271803000000,1.36784416675
3271804000000,1.35167454592
3271843000000,1.34021465557
3271878000000,1.32894883397
3271912000000,1.32839889825
3271952000000,1.3325116367
3271991000000,1.33432986992
3271994000000,1.33490390962
3272035000000,1.33342514025
3272076000000,1.32151880348
3272112000000,1.3035502487
3272150000000,1.28756989547
3272185000000,1.2737003122
3272222000000,1.26759321033
3272225000000,1.26205661022
3272261000000,1.25709963008
3272293000000,1.24888107581
3272325000000,1.24283658066
3272368000000,1.23887629365
3272402000000,1.23765376913
3272403000000,1.23692536577
3272429000000,1.23668399038
