%time,field.data
3266804000000,1.57792763576
3267433000000,1.57801398725
3267450000000,1.57822902154
3267472000000,1.57850678373
3267493000000,1.57878137518
3267509000000,1.57898692044
3267526000000,1.57905756105
3267544000000,1.5789274765
3267565000000,1.57853093227
3267583000000,1.57780235502
3267604000000,1.57667643428
3267639000000,1.57511253404
3267673000000,1.57092264483
3267702000000,1.56585778327
3267731000000,1.56056499531
3267768000000,1.55803435393
3267803000000,1.53898119531
3267849000000,1.49870731079
3267884000000,1.44924206432
3267920000000,1.40216601352
3267958000000,1.36795835758
3267994000000,1.3587334703
3268035000000,1.36185689144
3268077000000,1.39787626443
3268115000000,1.42873147877
3268118000000,1.46713826943
3268153000000,1.51178322805
3268192000000,1.61425410075
3268228000000,1.72378223664
3268262000000,1.82617683075
3268294000000,1.8709416781
3268296000000,1.90932698163
3268324000000,1.92
3268357000000,1.92
3268390000000,1.92
3268426000000,1.92
3268427000000,1.91719559854
3268467000000,1.89646641829
3268503000000,1.85396480004
3268543000000,1.816853304
3268582000000,1.8026621312
3268583000000,1.79257045845
3268625000000,1.78747045133
3268662000000,1.7956672844
3268689000000,1.82733319576
3268738000000,1.87548143747
3268776000000,1.90341753291
3268810000000,1.92
3268847000000,1.92
3268880000000,1.92
3268915000000,1.92
3268915000000,1.92
3268952000000,1.92
3268986000000,1.92
3269025000000,1.84082066484
3269064000000,1.71664611022
3269102000000,1.65395977893
3269102000000,1.59335083198
3269147000000,1.53639941808
3269193000000,1.43903105858
3269233000000,1.37223992842
3269276000000,1.3462344063
3269322000000,1.36793560226
3269355000000,1.39446831204
3269356000000,1.42971403273
3269398000000,1.47240015072
3269436000000,1.57483312977
3269473000000,1.69025982103
3269509000000,1.80452316164
3269548000000,1.85668988632
3269549000000,1.90344172942
3269589000000,1.92
3269607000000,1.92
3269652000000,1.92
3269653000000,1.92
3269696000000,1.92
3269727000000,1.92
3269728000000,1.91354430964
3269763000000,1.89088620441
3269801000000,1.84896060914
3269841000000,1.81765863299
3269884000000,1.80816010497
3269885000000,1.80391499897
3269925000000,1.8058294349
3269966000000,1.82938822999
3270004000000,1.87372591483
3270045000000,1.901326948
3270046000000,1.92
3270086000000,1.92
3270125000000,1.92
3270163000000,1.92
3270200000000,1.92
3270201000000,1.92
3270229000000,1.92
3270266000000,1.92
3270299000000,1.89163888816
3270332000000,1.7541422937
3270369000000,1.68336994158
3270375000000,1.61386494077
3270413000000,1.54740468808
3270453000000,1.42966470166
3270499000000,1.34113372232
3270539000000,1.29219425272
3270579000000,1.29340173347
3270613000000,1.31325205816
3270616000000,1.34406781629
3270654000000,1.38444033614
3270694000000,1.48829103624
3270724000000,1.61313674804
3270763000000,1.74512080782
3270797000000,1.80846998283
3270801000000,1.86743058758
3270838000000,1.92
3270876000000,1.92
3270909000000,1.92
3270949000000,1.92
3270984000000,1.92
3271015000000,1.89770472375
3271045000000,1.84058877418
3271088000000,1.79230359469
3271126000000,1.77370562784
3271128000000,1.75993754842
3271166000000,1.75185571216
3271208000000,1.75605049186
3271242000000,1.78596948896
3271281000000,1.83414333458
3271317000000,1.86263926413
3271357000000,1.92
3271391000000,1.92
3271428000000,1.92
3271459000000,1.92
3271460000000,1.92
3271492000000,1.92
3271528000000,1.92
3271562000000,1.83530760793
3271598000000,1.72046607718
3271635000000,1.66229785127
3271641000000,1.60603707576
3271681000000,1.55322050612
3271720000000,1.46331372177
3271761000000,1.40199993055
3271803000000,1.38264302522
3271803000000,1.37025911327
3271844000000,1.36439152837
3271877000000,1.36804076365
3271912000000,1.38450230005
3271952000000,1.40406873058
3271991000000,1.41179244893
3271994000000,1.41636088048
3272034000000,1.4164376528
3272076000000,1.39868419103
3272112000000,1.36776822965
3272150000000,1.33828315743
3272185000000,1.31153870117
3272222000000,1.29958689985
3272225000000,1.2887863982
3272260000000,1.27925250987
3272294000000,1.26383577833
3272325000000,1.25289095426
3272367000000,1.24598206463
3272402000000,1.2439145997
3272402000000,1.24270784423
3272429000000,1.24231564056
