%time,field.data
3266804000000,0.0
3267433000000,4.69674812921e-05
3267450000000,0.000173075954037
3267472000000,0.000356135405027
3267493000000,0.000573960784498
3267509000000,0.000804375200978
3267527000000,0.00102521135993
3267544000000,0.0012143112347
3267565000000,0.00134952398006
3267583000000,0.00140870211258
3267605000000,0.00136969598725
3267639000000,0.00121435342288
3267674000000,0.000550083009685
3267702000000,-0.000573360714414
3267735000000,-0.00214130293603
3267767000000,-0.00308734645305
3267803000000,-0.00530859386423
3267848000000,-0.0079291905682
3267884000000,-0.0107120896055
3267920000000,-0.0133593987383
3267958000000,-0.0155517587941
3267994000000,-0.0163714070907
3268035000000,-0.0172485644994
3268076000000,-0.0170703028883
3268115000000,-0.0166407806833
3268118000000,-0.0160241561191
3268153000000,-0.0152480560884
3268191000000,-0.0133278363917
3268228000000,-0.0110972155436
3268261000000,-0.00869385059657
3268294000000,-0.00738379004795
3268296000000,-0.00596401944053
3268324000000,-0.00440649917726
3268357000000,-0.000765416706285
3268390000000,0.00377178250935
3268426000000,0.0064576520691
3268426000000,0.00944466507188
3268467000000,0.012667875852
3268503000000,0.0194837643036
3268543000000,0.0262190857658
3268582000000,0.0293380660538
3268583000000,0.0321728717807
3268626000000,0.0346337696292
3268663000000,0.0380916199201
3268692000000,0.0394357887202
3268741000000,0.0388267858576
3268775000000,0.0378487041337
3268809000000,0.0346655791805
3268847000000,0.030006366169
3268880000000,0.0240979901087
3268915000000,0.0208577743046
3268915000000,0.0175773213935
3268952000000,0.0142985290185
3268987000000,0.00792370659673
3269025000000,0.00210370760644
3269064000000,-0.00278001815244
3269102000000,-0.00478222608061
3269102000000,-0.00647197623525
3269147000000,-0.00784159675404
3269193000000,-0.0096195454511
3269233000000,-0.0101809299941
3269275000000,-0.00968106282594
3269322000000,-0.00810770338122
3269357000000,-0.00693169422928
3269357000000,-0.00554563746597
3269398000000,-0.00398191697491
3269436000000,-0.000442774893519
3269473000000,0.00344346920312
3269509000000,0.0074191829057
3269549000000,0.00935217632841
3269550000000,0.0111981730003
3269589000000,0.012918103415
3269607000000,0.0158173425812
3269653000000,0.0169115067804
3269653000000,0.0177085052552
3269696000000,0.0184154239596
3269727000000,0.0183046741221
3269728000000,0.0178874928059
3269763000000,0.0171869058546
3269801000000,0.0150345307368
3269842000000,0.0120591581566
3269884000000,0.0103342050342
3269885000000,0.00849067544372
3269925000000,0.00655845025799
3269965000000,0.00254295533773
3270003000000,-0.00149867770302
3270045000000,-0.00346772619616
3270045000000,-0.00537022629895
3270086000000,-0.00718195363399
3270125000000,-0.0104335012824
3270163000000,-0.0130241765443
3270200000000,-0.014056268507
3270201000000,-0.0149154288892
3270230000000,-0.0155981904346
3270266000000,-0.0165197248288
3270300000000,-0.0169874792556
3270332000000,-0.0171709389966
3270369000000,-0.0172040423218
3270374000000,-0.017183219579
3270413000000,-0.0170832544107
3270453000000,-0.016569794609
3270499000000,-0.0155707028762
3270539000000,-0.0140860235024
3270579000000,-0.0121442247449
3270613000000,-0.0109750155978
3270616000000,-0.00966978520662
3270653000000,-0.00822490781909
3270694000000,-0.00489727082904
3270724000000,-0.000970654039832
3270763000000,0.00353398390423
3270797000000,0.00597962402376
3270801000000,0.00851409961034
3270838000000,0.0110971023678
3270876000000,0.0162486318879
3270908000000,0.0211167965807
3270948000000,0.0253785562297
3270983000000,0.027160692956
3271015000000,0.0298787756103
3271045000000,0.0315253826023
3271088000000,0.0322024975451
3271125000000,0.032210666956
3271128000000,0.0320164339283
3271166000000,0.0316328679659
3271208000000,0.0303499366734
3271243000000,0.0285361747334
3271284000000,0.0264414184921
3271318000000,0.0253684777952
3271357000000,0.0233361045
3271391000000,0.0216852928492
3271428000000,0.0206425876659
3271459000000,0.0202446451791
3271462000000,0.0197975416771
3271492000000,0.0193144753821
3271528000000,0.018279469709
3271562000000,0.0172012963624
3271598000000,0.0161263995104
3271635000000,0.0155923144513
3271641000000,0.0150514539617
3271681000000,0.0144949176824
3271720000000,0.0132923746881
3271761000000,0.0117174863404
3271803000000,0.0104097363376
3271804000000,0.00871407359947
3271843000000,0.00666956772523
3271877000000,0.00197884408874
3271912000000,-0.00269907904664
3271952000000,-0.00644441993743
3271991000000,-0.00770401416706
3271994000000,-0.00842402073942
3272034000000,-0.008509757216
3272076000000,-0.0065892977255
3272112000000,-0.00294594022513
3272150000000,0.00103267210345
3272185000000,0.00468876983045
3272222000000,0.00619045218659
3272224000000,0.0073652006965
3272260000000,0.00815508422442
3272293000000,0.00875529118443
3272325000000,0.00846369340071
3272368000000,0.00777935407091
3272402000000,0.0074456469928
3272402000000,0.00720025007601
3272429000000,0.00710480701447
