%time,field.data
3266806000000,0.726961977517
3267433000000,0.726661086366
3267450000000,0.725779098617
3267471000000,0.724347090085
3267494000000,0.72239621736
3267509000000,0.719957738517
3267526000000,0.717063032093
3267544000000,0.713743614398
3267565000000,0.710031155265
3267583000000,0.705957492345
3267604000000,0.701554644067
3267638000000,0.696854045473
3267674000000,0.686671927789
3267702000000,0.675628190768
3267735000000,0.663932136649
3267768000000,0.657903044403
3267803000000,0.646083695303
3267849000000,0.636106602262
3267884000000,0.630663907514
3267920000000,0.63214136549
3267958000000,0.642026486835
3267994000000,0.650360990991
3268036000000,0.674023378674
3268076000000,0.705791624494
3268115000000,0.725368904392
3268118000000,0.748520069619
3268154000000,0.774499170514
3268192000000,0.831917440913
3268229000000,0.891219687793
3268261000000,0.945486364241
3268294000000,0.968882790277
3268296000000,0.98879570334
3268324000000,1.0044207854
3268357000000,1.01950285721
3268390000000,1.01064874808
3268426000000,1.00184917174
3268427000000,0.991084621507
3268467000000,0.978753447422
3268502000000,0.951234388646
3268543000000,0.922817654962
3268582000000,0.909307131583
3268583000000,0.8967972383
3268625000000,0.885693736392
3268663000000,0.869293069253
3268692000000,0.860676921141
3268741000000,0.857573644846
3268776000000,0.857279557513
3268810000000,0.85733138663
3268847000000,0.85529733034
3268880000000,0.847754628261
3268915000000,0.840567992635
3268915000000,0.829969313176
3268952000000,0.81633118538
3268986000000,0.782120864657
3269025000000,0.742621153884
3269064000000,0.702083338778
3269102000000,0.68295520516
3269103000000,0.665576677829
3269147000000,0.650548619912
3269194000000,0.629382077506
3269233000000,0.622176705583
3269276000000,0.630506923703
3269322000000,0.658186619478
3269356000000,0.679023209359
3269356000000,0.703383667008
3269398000000,0.730485339578
3269436000000,0.789970773231
3269473000000,0.851668061995
3269509000000,0.909336036008
3269548000000,0.934703181294
3269549000000,0.95680373851
3269589000000,0.97485654548
3269607000000,0.995481983034
3269653000000,0.996377956693
3269653000000,0.989964852484
3269696000000,0.964917400773
3269727000000,0.949036842297
3269728000000,0.931425091027
3269763000000,0.912671921965
3269801000000,0.873963555499
3269842000000,0.837105345014
3269885000000,0.820607924348
3269886000000,0.806056730472
3269925000000,0.793965945364
3269965000000,0.778219524223
3270003000000,0.772205738119
3270046000000,0.772142650758
3270046000000,0.773639779803
3270086000000,0.776365044976
3270125000000,0.784006733027
3270163000000,0.791742391115
3270199000000,0.794717526763
3270200000000,0.795779936181
3270229000000,0.793792785754
3270265000000,0.781162711083
3270299000000,0.759284056821
3270332000000,0.731625116131
3270369000000,0.716734130008
3270374000000,0.702091729812
3270413000000,0.688469932137
3270453000000,0.666729474769
3270499000000,0.655258878319
3270539000000,0.656296995113
3270578000000,0.672123274136
3270613000000,0.687113586944
3270616000000,0.706084718975
3270653000000,0.728255699902
3270694000000,0.779313920093
3270724000000,0.834762311195
3270763000000,0.888951046252
3270797000000,0.913615754997
3270801000000,0.935639413492
3270838000000,0.954248941301
3270876000000,0.977898618866
3270909000000,0.977827459791
3270949000000,0.951278951481
3270983000000,0.933727644488
3271015000000,0.89372502942
3271045000000,0.850663091558
3271089000000,0.808595095893
3271126000000,0.78909250945
3271128000000,0.771209510231
3271166000000,0.755402876405
3271208000000,0.731820758406
3271243000000,0.719117834872
3271281000000,0.715027971791
3271317000000,0.715429737368
3271357000000,0.719366177057
3271390000000,0.724764457222
3271428000000,0.728292839721
3271459000000,0.728696963308
3271460000000,0.727887150299
3271492000000,0.725724130213
3271529000000,0.717358778664
3271562000000,0.704287607158
3271598000000,0.687602331095
3271635000000,0.678587689673
3271641000000,0.669688540541
3271681000000,0.661221973581
3271721000000,0.646380022021
3271760000000,0.636464280074
3271803000000,0.636548667673
3271804000000,0.640112774621
3271843000000,0.646734208877
3271877000000,0.666417250347
3271912000000,0.689906841894
3271952000000,0.711621965633
3271991000000,0.720122928327
3271994000000,0.726171056354
3272034000000,0.729113027046
3272076000000,0.723178668914
3272112000000,0.708915062295
3272150000000,0.696150147889
3272185000000,0.684983686047
3272222000000,0.680031690782
3272225000000,0.675517719175
3272260000000,0.671451915783
3272293000000,0.664656744549
3272325000000,0.659615244591
3272367000000,0.656292109307
3272402000000,0.655263283291
3272402000000,0.654649750761
3272429000000,0.654446402461
